service_id,date,exception_type
DEC25-D13CAR-1_Weekday,20260101,2
DEC25-D13CAR-1_Weekday-0100000,20260101,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260101,2
DEC25-D13CAR-1_Weekday,20260525,2
DEC25-D13CAR-1_Weekday-0100000,20260525,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260525,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20251215,2
DEC25-D13CAR-1_Weekday-LOANHB0,20251216,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20251217,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20251218,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20251219,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20251222,2
DEC25-D13CAR-1_Weekday-LOANHB0,20251222,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20251223,2
DEC25-D13CAR-1_Weekday-LOANHB0,20251223,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20251224,2
DEC25-D13CAR-1_Weekday-LOANHB0,20251224,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20251226,2
DEC25-D13CAR-1_Weekday-LOANHB0,20251226,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20251229,2
DEC25-D13CAR-1_Weekday-LOANHB0,20251229,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20251230,2
DEC25-D13CAR-1_Weekday-LOANHB0,20251230,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20251231,2
DEC25-D13CAR-1_Weekday-LOANHB0,20251231,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260102,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260102,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260105,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260105,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260106,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260106,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260107,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260107,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260108,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260108,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260109,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260109,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260112,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260113,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260114,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260115,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260116,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260119,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260119,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260120,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260121,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260122,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260123,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260126,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260127,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260128,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260129,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260130,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260202,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260203,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260204,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260205,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260206,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260209,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260210,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260211,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260212,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260213,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260216,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260216,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260217,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260218,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260219,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260220,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260220,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260223,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260224,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260225,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260226,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260227,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260302,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260303,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260304,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260305,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260306,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260309,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260310,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260311,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260312,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260313,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260316,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260317,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260318,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260319,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260320,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260323,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260324,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260325,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260326,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260327,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260327,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260330,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260330,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260331,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260331,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260401,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260401,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260402,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260402,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260403,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260403,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260406,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260407,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260408,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260409,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260410,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260413,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260414,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260415,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260416,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260417,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260420,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260421,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260422,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260423,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260424,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260424,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260427,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260428,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260429,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260430,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260501,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260504,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260505,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260506,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260507,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260508,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260511,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260512,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260513,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260514,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260515,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260518,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260519,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260520,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260521,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260522,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260522,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260526,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260527,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260528,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260529,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260601,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260601,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260602,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260603,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260603,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260604,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260605,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260608,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260608,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260609,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260610,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260610,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260611,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260611,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260612,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260612,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260615,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260615,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260616,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260616,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260617,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260617,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260618,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260618,2
DEC25-D13CAR-1_Weekday-LOANHS1-0100000,20260619,2
DEC25-D13CAR-1_Weekday-LOANHB0,20260619,2
DEC25-D15CAR-3_Sunday,20251225,1
DEC25-D15CAR-3_Sunday,20260101,1
DEC25-D15CAR-3_Sunday,20260525,1
DEC25-D15CAR-1_Weekday,20251225,2
DEC25-D15CAR-1_Weekday-0100000,20251225,2
DEC25-D15CAR-1_Weekday-1011100,20251225,2
DEC25-D15CAR-1_Weekday-POLYHT1,20251225,2
DEC25-D15CAR-1_Weekday-POLYHS1,20251225,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20251225,2
DEC25-D15CAR-1_Weekday-CLEVHS1,20251225,2
DEC25-D15CAR-1_Weekday-POLYHD0,20251225,2
DEC25-D15CAR-1_Weekday-BIRMHS1,20251225,2
DEC25-D15CAR-1_Weekday-MULHOA0,20251225,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20251225,2
DEC25-D15CAR-1_Weekday-NOHOHB0,20251225,2
DEC25-D15CAR-1_Weekday-SAFEHM1,20251225,2
DEC25-D15CAR-1_Weekday,20260101,2
DEC25-D15CAR-1_Weekday-0100000,20260101,2
DEC25-D15CAR-1_Weekday-1011100,20260101,2
DEC25-D15CAR-1_Weekday-POLYHT1,20260101,2
DEC25-D15CAR-1_Weekday-POLYHS1,20260101,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20260101,2
DEC25-D15CAR-1_Weekday-CLEVHS1,20260101,2
DEC25-D15CAR-1_Weekday-POLYHD0,20260101,2
DEC25-D15CAR-1_Weekday-BIRMHS1,20260101,2
DEC25-D15CAR-1_Weekday-MULHOA0,20260101,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20260101,2
DEC25-D15CAR-1_Weekday-NOHOHB0,20260101,2
DEC25-D15CAR-1_Weekday-SAFEHM1,20260101,2
DEC25-D15CAR-1_Weekday,20260525,2
DEC25-D15CAR-1_Weekday-0100000,20260525,2
DEC25-D15CAR-1_Weekday-1011100,20260525,2
DEC25-D15CAR-1_Weekday-POLYHT1,20260525,2
DEC25-D15CAR-1_Weekday-POLYHS1,20260525,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20260525,2
DEC25-D15CAR-1_Weekday-CLEVHS1,20260525,2
DEC25-D15CAR-1_Weekday-POLYHD0,20260525,2
DEC25-D15CAR-1_Weekday-BIRMHS1,20260525,2
DEC25-D15CAR-1_Weekday-MULHOA0,20260525,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20260525,2
DEC25-D15CAR-1_Weekday-NOHOHB0,20260525,2
DEC25-D15CAR-1_Weekday-SAFEHM1,20260525,2
DEC25-D15CAR-1_Weekday-CLEVHB0-0100000,20251215,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20251215,2
DEC25-D15CAR-1_Weekday-MULHOA0,20251215,2
DEC25-D15CAR-1_Weekday-POLYHT1,20251215,2
DEC25-D15CAR-1_Weekday-POLYHD0,20251215,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20251215,2
DEC25-D15CAR-1_Weekday-NOHOHB0,20251215,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20251216,2
DEC25-D15CAR-1_Weekday-CLEVHS1,20251216,2
DEC25-D15CAR-1_Weekday-MULHOA0,20251216,2
DEC25-D15CAR-1_Weekday-POLYHS1,20251216,2
DEC25-D15CAR-1_Weekday-POLYHD0,20251216,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20251216,2
DEC25-D15CAR-1_Weekday-NOHOHB0,20251216,2
DEC25-D15CAR-1_Weekday-MONRHS1-0100000,20251217,2
DEC25-D15CAR-1_Weekday-MONRHS1-1011100,20251217,2
DEC25-D15CAR-1_Weekday-CLEVHB0-0100000,20251217,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20251217,2
DEC25-D15CAR-1_Weekday-MULHOA0,20251217,2
DEC25-D15CAR-1_Weekday-POLYHS1,20251217,2
DEC25-D15CAR-1_Weekday-POLYHT1,20251217,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20251217,2
DEC25-D15CAR-1_Weekday-NOHOHS1-1011100,20251217,2
DEC25-D15CAR-1_Weekday-NOHOHS1-0100000,20251217,2
DEC25-D15CAR-1_Weekday-MONRHS1-0100000,20251218,2
DEC25-D15CAR-1_Weekday-MONRHS1-1011100,20251218,2
DEC25-D15CAR-1_Weekday-CLEVHB0-0100000,20251218,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20251218,2
DEC25-D15CAR-1_Weekday-MULHOA0,20251218,2
DEC25-D15CAR-1_Weekday-POLYHS1,20251218,2
DEC25-D15CAR-1_Weekday-POLYHT1,20251218,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20251218,2
DEC25-D15CAR-1_Weekday-NOHOHS1-1011100,20251218,2
DEC25-D15CAR-1_Weekday-NOHOHS1-0100000,20251218,2
DEC25-D15CAR-1_Weekday-CLEVHS1,20251219,2
DEC25-D15CAR-1_Weekday-MONRHS1-0100000,20251219,2
DEC25-D15CAR-1_Weekday-MONRHS1-1011100,20251219,2
DEC25-D15CAR-1_Weekday-CLEVHB0-0100000,20251219,2
DEC25-D15CAR-1_Weekday-POLYHT1,20251219,2
DEC25-D15CAR-1_Weekday-POLYHD0,20251219,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20251219,2
DEC25-D15CAR-1_Weekday-NOHOHS1-1011100,20251219,2
DEC25-D15CAR-1_Weekday-NOHOHS1-0100000,20251219,2
DEC25-D15CAR-1_Weekday-MULHMS1-0100000,20251219,2
DEC25-D15CAR-1_Weekday-MULHMS1-1011100,20251219,2
DEC25-D15CAR-1_Weekday-CLEVHS1,20251222,2
DEC25-D15CAR-1_Weekday-MONRHS1-0100000,20251222,2
DEC25-D15CAR-1_Weekday-MONRHS1-1011100,20251222,2
DEC25-D15CAR-1_Weekday-BIRMHS1,20251222,2
DEC25-D15CAR-1_Weekday-CLEVHB0-0100000,20251222,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20251222,2
DEC25-D15CAR-1_Weekday-MULHOA0,20251222,2
DEC25-D15CAR-1_Weekday-POLYHS1,20251222,2
DEC25-D15CAR-1_Weekday-POLYHT1,20251222,2
DEC25-D15CAR-1_Weekday-POLYHD0,20251222,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20251222,2
DEC25-D15CAR-1_Weekday-SAFEHM1,20251222,2
DEC25-D15CAR-1_Weekday-SAFEHS1-1011100,20251222,2
DEC25-D15CAR-1_Weekday-SAFEHS1-0100000,20251222,2
DEC25-D15CAR-1_Weekday-NOHOHS1-1011100,20251222,2
DEC25-D15CAR-1_Weekday-NOHOHS1-0100000,20251222,2
DEC25-D15CAR-1_Weekday-NOHOHB0,20251222,2
DEC25-D15CAR-1_Weekday-MULHMS1-0100000,20251222,2
DEC25-D15CAR-1_Weekday-MULHMS1-1011100,20251222,2
DEC25-D15CAR-1_Weekday-CLEVHS1,20251223,2
DEC25-D15CAR-1_Weekday-MONRHS1-0100000,20251223,2
DEC25-D15CAR-1_Weekday-MONRHS1-1011100,20251223,2
DEC25-D15CAR-1_Weekday-POLYHT1,20251223,2
DEC25-D15CAR-1_Weekday-BIRMHS1,20251223,2
DEC25-D15CAR-1_Weekday-CLEVHB0-0100000,20251223,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20251223,2
DEC25-D15CAR-1_Weekday-MULHOA0,20251223,2
DEC25-D15CAR-1_Weekday-POLYHS1,20251223,2
DEC25-D15CAR-1_Weekday-POLYHD0,20251223,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20251223,2
DEC25-D15CAR-1_Weekday-SAFEHM1,20251223,2
DEC25-D15CAR-1_Weekday-SAFEHS1-1011100,20251223,2
DEC25-D15CAR-1_Weekday-SAFEHS1-0100000,20251223,2
DEC25-D15CAR-1_Weekday-NOHOHS1-1011100,20251223,2
DEC25-D15CAR-1_Weekday-NOHOHS1-0100000,20251223,2
DEC25-D15CAR-1_Weekday-NOHOHB0,20251223,2
DEC25-D15CAR-1_Weekday-MULHMS1-0100000,20251223,2
DEC25-D15CAR-1_Weekday-MULHMS1-1011100,20251223,2
DEC25-D15CAR-1_Weekday-CLEVHS1,20251224,2
DEC25-D15CAR-1_Weekday-MONRHS1-0100000,20251224,2
DEC25-D15CAR-1_Weekday-MONRHS1-1011100,20251224,2
DEC25-D15CAR-1_Weekday-BIRMHS1,20251224,2
DEC25-D15CAR-1_Weekday-CLEVHB0-0100000,20251224,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20251224,2
DEC25-D15CAR-1_Weekday-MULHOA0,20251224,2
DEC25-D15CAR-1_Weekday-POLYHS1,20251224,2
DEC25-D15CAR-1_Weekday-POLYHT1,20251224,2
DEC25-D15CAR-1_Weekday-POLYHD0,20251224,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20251224,2
DEC25-D15CAR-1_Weekday-SAFEHM1,20251224,2
DEC25-D15CAR-1_Weekday-SAFEHS1-1011100,20251224,2
DEC25-D15CAR-1_Weekday-SAFEHS1-0100000,20251224,2
DEC25-D15CAR-1_Weekday-NOHOHS1-1011100,20251224,2
DEC25-D15CAR-1_Weekday-NOHOHS1-0100000,20251224,2
DEC25-D15CAR-1_Weekday-NOHOHB0,20251224,2
DEC25-D15CAR-1_Weekday-MULHMS1-0100000,20251224,2
DEC25-D15CAR-1_Weekday-MULHMS1-1011100,20251224,2
DEC25-D15CAR-1_Weekday-CLEVHS1,20251226,2
DEC25-D15CAR-1_Weekday-MONRHS1-0100000,20251226,2
DEC25-D15CAR-1_Weekday-MONRHS1-1011100,20251226,2
DEC25-D15CAR-1_Weekday-BIRMHS1,20251226,2
DEC25-D15CAR-1_Weekday-CLEVHB0-0100000,20251226,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20251226,2
DEC25-D15CAR-1_Weekday-MULHOA0,20251226,2
DEC25-D15CAR-1_Weekday-POLYHS1,20251226,2
DEC25-D15CAR-1_Weekday-POLYHT1,20251226,2
DEC25-D15CAR-1_Weekday-POLYHD0,20251226,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20251226,2
DEC25-D15CAR-1_Weekday-SAFEHM1,20251226,2
DEC25-D15CAR-1_Weekday-SAFEHS1-1011100,20251226,2
DEC25-D15CAR-1_Weekday-SAFEHS1-0100000,20251226,2
DEC25-D15CAR-1_Weekday-NOHOHS1-1011100,20251226,2
DEC25-D15CAR-1_Weekday-NOHOHS1-0100000,20251226,2
DEC25-D15CAR-1_Weekday-NOHOHB0,20251226,2
DEC25-D15CAR-1_Weekday-MULHMS1-0100000,20251226,2
DEC25-D15CAR-1_Weekday-MULHMS1-1011100,20251226,2
DEC25-D15CAR-1_Weekday-BIRMHS1,20251229,2
DEC25-D15CAR-1_Weekday-MULHOA0,20251229,2
DEC25-D15CAR-1_Weekday-POLYHS1,20251229,2
DEC25-D15CAR-1_Weekday-POLYHT1,20251229,2
DEC25-D15CAR-1_Weekday-POLYHD0,20251229,2
DEC25-D15CAR-1_Weekday-MONRHS1-0100000,20251229,2
DEC25-D15CAR-1_Weekday-MONRHS1-1011100,20251229,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20251229,2
DEC25-D15CAR-1_Weekday-SAFEHM1,20251229,2
DEC25-D15CAR-1_Weekday-SAFEHS1-1011100,20251229,2
DEC25-D15CAR-1_Weekday-SAFEHS1-0100000,20251229,2
DEC25-D15CAR-1_Weekday-CLEVHS1,20251229,2
DEC25-D15CAR-1_Weekday-CLEVHB0-0100000,20251229,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20251229,2
DEC25-D15CAR-1_Weekday-NOHOHS1-1011100,20251229,2
DEC25-D15CAR-1_Weekday-NOHOHS1-0100000,20251229,2
DEC25-D15CAR-1_Weekday-NOHOHB0,20251229,2
DEC25-D15CAR-1_Weekday-MULHMS1-0100000,20251229,2
DEC25-D15CAR-1_Weekday-MULHMS1-1011100,20251229,2
DEC25-D15CAR-1_Weekday-POLYHT1,20251230,2
DEC25-D15CAR-1_Weekday-BIRMHS1,20251230,2
DEC25-D15CAR-1_Weekday-MULHOA0,20251230,2
DEC25-D15CAR-1_Weekday-POLYHS1,20251230,2
DEC25-D15CAR-1_Weekday-POLYHD0,20251230,2
DEC25-D15CAR-1_Weekday-MONRHS1-0100000,20251230,2
DEC25-D15CAR-1_Weekday-MONRHS1-1011100,20251230,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20251230,2
DEC25-D15CAR-1_Weekday-SAFEHM1,20251230,2
DEC25-D15CAR-1_Weekday-SAFEHS1-1011100,20251230,2
DEC25-D15CAR-1_Weekday-SAFEHS1-0100000,20251230,2
DEC25-D15CAR-1_Weekday-CLEVHS1,20251230,2
DEC25-D15CAR-1_Weekday-CLEVHB0-0100000,20251230,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20251230,2
DEC25-D15CAR-1_Weekday-NOHOHS1-1011100,20251230,2
DEC25-D15CAR-1_Weekday-NOHOHS1-0100000,20251230,2
DEC25-D15CAR-1_Weekday-NOHOHB0,20251230,2
DEC25-D15CAR-1_Weekday-MULHMS1-0100000,20251230,2
DEC25-D15CAR-1_Weekday-MULHMS1-1011100,20251230,2
DEC25-D15CAR-1_Weekday-BIRMHS1,20251231,2
DEC25-D15CAR-1_Weekday-MULHOA0,20251231,2
DEC25-D15CAR-1_Weekday-POLYHS1,20251231,2
DEC25-D15CAR-1_Weekday-POLYHT1,20251231,2
DEC25-D15CAR-1_Weekday-POLYHD0,20251231,2
DEC25-D15CAR-1_Weekday-MONRHS1-0100000,20251231,2
DEC25-D15CAR-1_Weekday-MONRHS1-1011100,20251231,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20251231,2
DEC25-D15CAR-1_Weekday-SAFEHM1,20251231,2
DEC25-D15CAR-1_Weekday-SAFEHS1-1011100,20251231,2
DEC25-D15CAR-1_Weekday-SAFEHS1-0100000,20251231,2
DEC25-D15CAR-1_Weekday-CLEVHS1,20251231,2
DEC25-D15CAR-1_Weekday-CLEVHB0-0100000,20251231,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20251231,2
DEC25-D15CAR-1_Weekday-NOHOHS1-1011100,20251231,2
DEC25-D15CAR-1_Weekday-NOHOHS1-0100000,20251231,2
DEC25-D15CAR-1_Weekday-NOHOHB0,20251231,2
DEC25-D15CAR-1_Weekday-MULHMS1-0100000,20251231,2
DEC25-D15CAR-1_Weekday-MULHMS1-1011100,20251231,2
DEC25-D15CAR-1_Weekday-BIRMHS1,20260102,2
DEC25-D15CAR-1_Weekday-MULHOA0,20260102,2
DEC25-D15CAR-1_Weekday-POLYHS1,20260102,2
DEC25-D15CAR-1_Weekday-POLYHT1,20260102,2
DEC25-D15CAR-1_Weekday-POLYHD0,20260102,2
DEC25-D15CAR-1_Weekday-MONRHS1-0100000,20260102,2
DEC25-D15CAR-1_Weekday-MONRHS1-1011100,20260102,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20260102,2
DEC25-D15CAR-1_Weekday-SAFEHM1,20260102,2
DEC25-D15CAR-1_Weekday-SAFEHS1-1011100,20260102,2
DEC25-D15CAR-1_Weekday-SAFEHS1-0100000,20260102,2
DEC25-D15CAR-1_Weekday-CLEVHS1,20260102,2
DEC25-D15CAR-1_Weekday-CLEVHB0-0100000,20260102,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20260102,2
DEC25-D15CAR-1_Weekday-NOHOHS1-1011100,20260102,2
DEC25-D15CAR-1_Weekday-NOHOHS1-0100000,20260102,2
DEC25-D15CAR-1_Weekday-NOHOHB0,20260102,2
DEC25-D15CAR-1_Weekday-MULHMS1-0100000,20260102,2
DEC25-D15CAR-1_Weekday-MULHMS1-1011100,20260102,2
DEC25-D15CAR-1_Weekday-BIRMHS1,20260105,2
DEC25-D15CAR-1_Weekday-MULHOA0,20260105,2
DEC25-D15CAR-1_Weekday-POLYHS1,20260105,2
DEC25-D15CAR-1_Weekday-POLYHT1,20260105,2
DEC25-D15CAR-1_Weekday-MONRHS1-0100000,20260105,2
DEC25-D15CAR-1_Weekday-MONRHS1-1011100,20260105,2
DEC25-D15CAR-1_Weekday-SAFEHA0,20260105,2
DEC25-D15CAR-1_Weekday-SAFEHM1,20260105,2
DEC25-D15CAR-1_Weekday-POLYHD0,20260105,2
DEC25-D15CAR-1_Weekday-SAFEHS1-1011100,20260105,2
DEC25-D15CAR-1_Weekday-SAFEHS1-0100000,20260105,2
DEC25-D15CAR-1_Weekday-CLEVHS1,20260105,2
DEC25-D15CAR-1_Weekday-CLEVHB0-0100000,20260105,2
DEC25-D15CAR-1_Weekday-CLEVHC0,20260105,2
DEC25-D15CAR-1_Weekday-NOHOHS1-1011100,20260105,2
DEC25-D15CAR-1_Weekday-NOHOHS1-0100000,20260105,2
DEC25-D15CAR-1_Weekday-NOHOHB0,20260105,2
DEC25-D15CAR-1_Weekday-MULHMS1-0100000,20260105,2
DEC25-D15CAR-1_Weekday-MULHMS1-1011100,20260105,2
